CNES,CODUFMUN,REGSAUDE,MICR_REG,DISTRSAN,DISTRADM,TPGESTAO,PF_PJ,CPF_CNPJ,NIV_DEP,CNPJ_MAN,ESFERA_A,ATIVIDAD,RETENCAO,NATUREZA,CLIENTEL,TP_UNID,TURNO_AT,NIV_HIER,TERCEIRO,TP_LEITO,CODLEITO,QT_EXIST,QT_CONTR,QT_SUS,QT_NSUS,COMPETEN,NAT_JUR
"2769514","520520","1","","","","M","3","00000000000000","3","01319326000149","","04","","","03","05","06","","","2","33",10,0,10,0,"202103","1244"
"2769514","520520","1","","","","M","3","00000000000000","3","01319326000149","","04","","","03","05","06","","","5","45",7,0,7,0,"202103","1244"
"2382709","520530","16","","","","M","3","00000000000000","3","01738772000198","","04","","","03","05","06","","","2","33",9,0,9,0,"202103","1244"
"2382709","520530","16","","","","M","3","00000000000000","3","01738772000198","","04","","","03","05","06","","","3","96",3,0,0,3,"202103","1244"
"2382709","520530","16","","","","M","3","00000000000000","3","01738772000198","","04","","","03","05","06","","","4","43",1,0,1,0,"202103","1244"
"2382709","520530","16","","","","M","3","00000000000000","3","01738772000198","","04","","","03","05","06","","","5","45",3,0,3,0,"202103","1244"
"2337495","520540","4","","","","M","3","01380237000108","1","00000000000000","","04","","","03","05","03","","","1","05",2,0,0,2,"202103","2135"
"2337495","520540","4","","","","M","3","01380237000108","1","00000000000000","","04","","","03","05","03","","","4","10",2,0,0,2,"202103","2135"
"2337495","520540","4","","","","M","3","01380237000108","1","00000000000000","","04","","","03","05","03","","","4","43",2,0,0,2,"202103","2135"
"2337495","520540","4","","","","M","3","01380237000108","1","00000000000000","","04","","","03","05","03","","","1","06",2,0,0,2,"202103","2135"
"2337495","520540","4","","","","M","3","01380237000108","1","00000000000000","","04","","","03","05","03","","","1","14",2,0,0,2,"202103","2135"
"2337495","520540","4","","","","M","3","01380237000108","1","00000000000000","","04","","","03","05","03","","","2","33",8,0,0,8,"202103","2135"
"2337495","520540","4","","","","M","3","01380237000108","1","00000000000000","","04","","","03","05","03","","","5","45",3,0,0,3,"202103","2135"
"2337495","520540","4","","","","M","3","01380237000108","1","00000000000000","","04","","","03","05","03","","","6","47",1,0,0,1,"202103","2135"
"2337495","520540","4","","","","M","3","01380237000108","1","00000000000000","","04","","","03","05","03","","","1","03",8,0,0,8,"202103","2135"
"2337495","520540","4","","","","M","3","01380237000108","1","00000000000000","","04","","","03","05","03","","","1","08",1,0,0,1,"202103","2135"
"2337495","520540","4","","","","M","3","01380237000108","1","00000000000000","","04","","","03","05","03","","","2","32",1,0,0,1,"202103","2135"
"2337495","520540","4","","","","M","3","01380237000108","1","00000000000000","","04","","","03","05","03","","","6","34",2,0,0,2,"202103","2135"
"2337495","520540","4","","","","M","3","01380237000108","1","00000000000000","","04","","","03","05","03","","","2","40",1,0,0,1,"202103","2135"
"2337495","520540","4","","","","M","3","01380237000108","1","00000000000000","","04","","","03","05","03","","","2","42",1,0,0,1,"202103","2135"
"2337509","520540","4","","","","M","3","02382604000175","1","00000000000000","","04","","","03","05","06","","","2","46",1,0,0,1,"202103","2062"
"2337509","520540","4","","","","M","3","02382604000175","1","00000000000000","","04","","","03","05","06","","","5","68",8,0,0,8,"202103","2062"
"2337509","520540","4","","","","M","3","02382604000175","1","00000000000000","","04","","","03","05","06","","","1","11",1,0,0,1,"202103","2062"
"2337509","520540","4","","","","M","3","02382604000175","1","00000000000000","","04","","","03","05","06","","","5","45",10,0,9,1,"202103","2062"
"2337509","520540","4","","","","M","3","02382604000175","1","00000000000000","","04","","","03","05","06","","","1","03",3,0,0,3,"202103","2062"
"2337509","520540","4","","","","M","3","02382604000175","1","00000000000000","","04","","","03","05","06","","","1","02",2,0,0,2,"202103","2062"
"2337509","520540","4","","","","M","3","02382604000175","1","00000000000000","","04","","","03","05","06","","","1","06",2,0,0,2,"202103","2062"
"2337509","520540","4","","","","M","3","02382604000175","1","00000000000000","","04","","","03","05","06","","","1","14",3,0,1,2,"202103","2062"
"2337509","520540","4","","","","M","3","02382604000175","1","00000000000000","","04","","","03","05","06","","","1","15",1,0,0,1,"202103","2062"
"2337509","520540","4","","","","M","3","02382604000175","1","00000000000000","","04","","","03","05","06","","","2","32",1,0,0,1,"202103","2062"
"2337509","520540","4","","","","M","3","02382604000175","1","00000000000000","","04","","","03","05","06","","","2","33",3,0,1,2,"202103","2062"
"2337509","520540","4","","","","M","3","02382604000175","1","00000000000000","","04","","","03","05","06","","","4","43",1,0,0,1,"202103","2062"
"2337509","520540","4","","","","M","3","02382604000175","1","00000000000000","","04","","","03","05","06","","","4","10",1,0,0,1,"202103","2062"
"2337517","520540","4","","","","M","3","01790070000153","1","00000000000000","","04","","","03","05","06","","","1","11",2,0,1,1,"202103","2062"
"2337517","520540","4","","","","M","3","01790070000153","1","00000000000000","","04","","","03","05","06","","","1","06",2,0,1,1,"202103","2062"
"2337517","520540","4","","","","M","3","01790070000153","1","00000000000000","","04","","","03","05","06","","","1","14",2,0,1,1,"202103","2062"
"2337517","520540","4","","","","M","3","01790070000153","1","00000000000000","","04","","","03","05","06","","","3","96",12,0,0,12,"202103","2062"
"2337517","520540","4","","","","M","3","01790070000153","1","00000000000000","","04","","","03","05","06","","","3","75",6,0,0,6,"202103","2062"
"2337517","520540","4","","","","M","3","01790070000153","1","00000000000000","","04","","","03","05","06","","","5","45",2,0,1,1,"202103","2062"
"2337517","520540","4","","","","M","3","01790070000153","1","00000000000000","","04","","","03","05","06","","","2","33",7,0,4,3,"202103","2062"
"2337517","520540","4","","","","M","3","01790070000153","1","00000000000000","","04","","","03","05","06","","","1","03",26,0,22,4,"202103","2062"
"2337517","520540","4","","","","M","3","01790070000153","1","00000000000000","","04","","","03","05","06","","","1","01",2,0,1,1,"202103","2062"
"2337517","520540","4","","","","M","3","01790070000153","1","00000000000000","","04","","","03","05","06","","","1","13",22,0,18,4,"202103","2062"
"2337517","520540","4","","","","M","3","01790070000153","1","00000000000000","","04","","","03","05","06","","","5","68",2,0,1,1,"202103","2062"
"2337525","520540","4","","","","M","3","37048790000195","1","00000000000000","","04","","","03","05","06","","","2","33",8,0,6,2,"202103","2062"
"2337525","520540","4","","","","M","3","37048790000195","1","00000000000000","","04","","","03","05","06","","","1","05",4,0,2,2,"202103","2062"
"2337525","520540","4","","","","M","3","37048790000195","1","00000000000000","","04","","","03","05","06","","","3","51",4,0,0,4,"202103","2062"
"2337525","520540","4","","","","M","3","37048790000195","1","00000000000000","","04","","","03","05","06","","","1","06",4,0,2,2,"202103","2062"
"2337525","520540","4","","","","M","3","37048790000195","1","00000000000000","","04","","","03","05","06","","","2","32",2,0,1,1,"202103","2062"
"2337525","520540","4","","","","M","3","37048790000195","1","00000000000000","","04","","","03","05","06","","","1","11",2,0,1,1,"202103","2062"
"2337525","520540","4","","","","M","3","37048790000195","1","00000000000000","","04","","","03","05","06","","","1","03",6,0,4,2,"202103","2062"
"2337568","520540","4","","","","M","3","01307750000173","1","00000000000000","","04","","","03","05","03","","","4","10",1,0,0,1,"202103","2062"
"2337568","520540","4","","","","M","3","01307750000173","1","00000000000000","","04","","","03","05","03","","","1","06",1,0,0,1,"202103","2062"
"2337568","520540","4","","","","M","3","01307750000173","1","00000000000000","","04","","","03","05","03","","","1","03",2,0,0,2,"202103","2062"
"2337568","520540","4","","","","M","3","01307750000173","1","00000000000000","","04","","","03","05","03","","","4","43",1,0,0,1,"202103","2062"
"2337568","520540","4","","","","M","3","01307750000173","1","00000000000000","","04","","","03","05","03","","","2","32",1,0,0,1,"202103","2062"
"2337568","520540","4","","","","M","3","01307750000173","1","00000000000000","","04","","","03","05","03","","","1","13",1,0,0,1,"202103","2062"
"2337568","520540","4","","","","M","3","01307750000173","1","00000000000000","","04","","","03","05","03","","","1","11",2,0,0,2,"202103","2062"
"2337568","520540","4","","","","M","3","01307750000173","1","00000000000000","","04","","","03","05","03","","","2","33",1,0,0,1,"202103","2062"
"2337568","520540","4","","","","M","3","01307750000173","1","00000000000000","","04","","","03","05","03","","","1","14",2,0,0,2,"202103","2062"
"2337568","520540","4","","","","M","3","01307750000173","1","00000000000000","","04","","","03","05","03","","","1","08",2,0,0,2,"202103","2062"
"2337568","520540","4","","","","M","3","01307750000173","1","00000000000000","","04","","","03","05","03","","","1","05",1,0,0,1,"202103","2062"
"2337576","520540","4","","","","M","3","01381151000108","1","00000000000000","","04","","","03","05","06","","","2","32",7,0,6,1,"202103","3999"
"2337576","520540","4","","","","M","3","01381151000108","1","00000000000000","","04","","","03","05","06","","","2","37",1,0,1,0,"202103","3999"
"2337576","520540","4","","","","M","3","01381151000108","1","00000000000000","","04","","","03","05","06","","","5","45",8,0,8,0,"202103","3999"
"2337576","520540","4","","","","M","3","01381151000108","1","00000000000000","","04","","","03","05","06","","","1","14",2,0,1,1,"202103","3999"
"2337576","520540","4","","","","M","3","01381151000108","1","00000000000000","","04","","","03","05","06","","","1","05",1,0,1,0,"202103","3999"
"2337576","520540","4","","","","M","3","01381151000108","1","00000000000000","","04","","","03","05","06","","","1","08",1,0,1,0,"202103","3999"
"2337576","520540","4","","","","M","3","01381151000108","1","00000000000000","","04","","","03","05","06","","","2","42",1,0,1,0,"202103","3999"
"2337576","520540","4","","","","M","3","01381151000108","1","00000000000000","","04","","","03","05","06","","","1","13",2,0,1,1,"202103","3999"
"2337576","520540","4","","","","M","3","01381151000108","1","00000000000000","","04","","","03","05","06","","","1","11",1,0,1,0,"202103","3999"
"2337576","520540","4","","","","M","3","01381151000108","1","00000000000000","","04","","","03","05","06","","","2","87",4,0,4,0,"202103","3999"
"2337576","520540","4","","","","M","3","01381151000108","1","00000000000000","","04","","","03","05","06","","","1","03",9,0,6,3,"202103","3999"
"2337576","520540","4","","","","M","3","01381151000108","1","00000000000000","","04","","","03","05","06","","","4","10",10,0,9,1,"202103","3999"
"2337576","520540","4","","","","M","3","01381151000108","1","00000000000000","","04","","","03","05","06","","","2","33",31,0,27,4,"202103","3999"
"2337576","520540","4","","","","M","3","01381151000108","1","00000000000000","","04","","","03","05","06","","","4","43",7,0,7,0,"202103","3999"
"2337576","520540","4","","","","M","3","01381151000108","1","00000000000000","","04","","","03","05","06","","","2","31",1,0,1,0,"202103","3999"
"2337576","520540","4","","","","M","3","01381151000108","1","00000000000000","","04","","","03","05","06","","","1","06",4,0,3,1,"202103","3999"
"5685834","520540","IV","","","","M","3","07279231000125","1","00000000000000","","04","","","03","05","06","","","3","75",9,0,4,5,"202103","2062"
"5685834","520540","IV","","","","M","3","07279231000125","1","00000000000000","","04","","","03","05","06","","","3","51",2,0,0,2,"202103","2062"
"5685834","520540","IV","","","","M","3","07279231000125","1","00000000000000","","04","","","03","05","06","","","3","66",1,0,0,1,"202103","2062"
"5685834","520540","IV","","","","M","3","07279231000125","1","00000000000000","","04","","","03","05","06","","","2","33",14,0,4,10,"202103","2062"
"5685834","520540","IV","","","","M","3","07279231000125","1","00000000000000","","04","","","03","05","06","","","1","03",8,0,0,8,"202103","2062"
"5950619","520540","IV","","","","M","3","03404350000101","1","00000000000000","","04","","","03","05","03","","","4","10",2,0,0,2,"202103","2062"
"5950619","520540","IV","","","","M","3","03404350000101","1","00000000000000","","04","","","03","05","03","","","1","03",4,0,0,4,"202103","2062"
"5950619","520540","IV","","","","M","3","03404350000101","1","00000000000000","","04","","","03","05","03","","","2","41",6,0,0,6,"202103","2062"
"5950619","520540","IV","","","","M","3","03404350000101","1","00000000000000","","04","","","03","05","03","","","2","33",2,0,0,2,"202103","2062"
"5950619","520540","IV","","","","M","3","03404350000101","1","00000000000000","","04","","","03","05","03","","","1","11",2,0,0,2,"202103","2062"
"5950619","520540","IV","","","","M","3","03404350000101","1","00000000000000","","04","","","03","05","03","","","1","06",2,0,0,2,"202103","2062"
"5950619","520540","IV","","","","M","3","03404350000101","1","00000000000000","","04","","","03","05","03","","","2","40",2,0,0,2,"202103","2062"
"5950619","520540","IV","","","","M","3","03404350000101","1","00000000000000","","04","","","03","05","03","","","1","08",2,0,0,2,"202103","2062"
"5950619","520540","IV","","","","M","3","03404350000101","1","00000000000000","","04","","","03","05","03","","","1","05",3,0,0,3,"202103","2062"
"7716273","520540","IV","","","","M","3","19960601000174","1","00000000000000","","04","","","03","05","06","","","2","33",5,0,0,5,"202103","2062"
